# running a Genetic Program @ Wed Mar 26 21:54:02 2014
# initial depth: 3, iterations: 256, population size: 1024, tournament size: 3
# raw fitness - best (adjusted) fitness - average (adjusted) fitness - size of best - average size
164	2096.57	0.000599314	0.000152646	858	709
165	2030.63	0.000601275	0.000154848	737	722
166	2030.63	0.000601275	0.000161549	737	738
167	1902.13	0.000601275	0.000149331	480	751
168	1902.13	0.000601275	0.000149726	480	765
169	1902.13	0.000601275	0.000154006	480	759
170	1883.87	0.000609247	0.00015878	487	756
171	1854.92	0.000640441	0.000162251	589	760
172	1852.92	0.000640441	0.000162245	585	755
173	1808.56	0.000607143	0.000169854	325	771
174	1808.13	0.000611761	0.000155645	349	763
175	1766.2	0.000622781	0.000166132	323	762
176	1766.2	0.000622781	0.000169294	323	767
177	1764.32	0.000623122	0.000178144	321	773
178	1742.04	0.000631497	0.000171991	319	768
179	1742.04	0.000631497	0.000167872	319	745
180	1721.04	0.000631497	0.00015997	277	735
181	1714.69	0.000631835	0.000161889	266	715
182	1714.69	0.000631835	0.000171371	266	684
183	1713.04	0.000632495	0.000172542	266	663
184	1713.04	0.000632495	0.000157089	266	645
185	1713.04	0.000632495	0.000155666	266	614
186	1713.04	0.000632495	0.000146445	266	612
187	1713.04	0.000632495	0.000139462	266	619
188	1713.04	0.000632495	0.00015319	266	640
189	1707.22	0.000632023	0.000152697	252	659
190	1707.22	0.000632023	0.000146669	252	661
191	1707.22	0.000632023	0.000139341	252	666
192	1707.05	0.000631893	0.000151573	251	655
193	1701.57	0.00063429	0.000143107	252	677
194	1701.57	0.00063429	0.000146438	252	681
195	1700.65	0.000634658	0.000151831	252	689
196	1700.65	0.000634658	0.000160568	252	676
197	1700.65	0.000634658	0.000158518	252	679
198	1700.65	0.000634658	0.000158438	252	679
199	1675.81	0.000640899	0.00014017	233	683
200	1675.81	0.000640899	0.000146861	233	682
201	1675.81	0.000640899	0.000159595	233	705
202	1675.81	0.000640899	0.000166329	233	706
203	1673.81	0.000640899	0.000165636	229	669
204	1673.81	0.000640899	0.000163611	229	675
205	1670.44	0.000642285	0.000159815	229	666
206	1670.44	0.000642285	0.000157292	229	685
207	1670.02	0.000642253	0.000176152	228	687
208	1662.32	0.000645444	0.000175213	228	688
209	1662.32	0.000645444	0.000174192	228	665
210	1662.32	0.000645444	0.000171547	228	678
211	1662.12	0.00064511	0.000161552	226	683
212	1662.12	0.00064511	0.000154357	226	691
213	1662.12	0.00064511	0.000150823	226	695
214	1660.13	0.000646984	0.000165507	231	680
215	1660.13	0.000646984	0.000168026	231	674
216	1660.13	0.000646984	0.000167775	231	707
217	1660.13	0.000646984	0.000176741	231	691
