# running a Genetic Program @ Wed Mar 26 22:23:24 2014
# initial depth: 3, iterations: 256, population size: 1024, tournament size: 3
# raw fitness - best (adjusted) fitness - average (adjusted) fitness - size of best - average size
0	39181.7	2.55215e-05	1.63813e-05	9	4
1	39181.7	2.55215e-05	2.10027e-05	9	3
2	39181.7	2.55215e-05	2.46993e-05	9	1
3	39135.9	2.55537e-05	2.51264e-05	7	1
4	39135.9	2.55537e-05	2.45404e-05	7	2
5	39100.9	2.55765e-05	2.38798e-05	7	3
6	38973.1	2.56607e-05	2.30897e-05	8	3
7	38973.1	2.56607e-05	2.2478e-05	8	4
8	38875.5	2.57258e-05	2.18849e-05	10	5
9	38875.5	2.57258e-05	2.20319e-05	10	6
10	38730.6	2.58233e-05	2.27931e-05	14	6
11	38666.3	2.58667e-05	2.26648e-05	15	7
12	38559.2	2.59392e-05	2.31524e-05	17	7
13	38430.1	2.6029e-05	2.3264e-05	25	8
14	37505.6	2.6668e-05	2.37382e-05	17	9
15	37316.3	2.68051e-05	2.38256e-05	22	11
16	37306.9	2.68133e-05	2.4326e-05	26	13
17	37233.5	2.68648e-05	2.46655e-05	22	16
18	37022.6	2.70219e-05	2.48909e-05	33	19
19	36047	2.7755e-05	2.52334e-05	37	22
20	35111.3	2.8493e-05	2.53531e-05	32	25
21	35111.3	2.8493e-05	2.55303e-05	32	28
22	33958.7	2.94749e-05	2.59182e-05	65	31
23	33958.7	2.94749e-05	2.58277e-05	65	34
24	33015.7	3.03107e-05	2.65156e-05	50	38
25	32687.5	3.06153e-05	2.64774e-05	50	42
26	32075.2	3.12035e-05	2.69886e-05	57	46
27	32054.5	3.12529e-05	2.72121e-05	117	50
28	30148.3	3.32261e-05	2.76674e-05	105	52
29	30148.3	3.32261e-05	2.75604e-05	105	57
30	29309.7	3.41749e-05	2.78206e-05	99	62
31	28775.9	3.48099e-05	2.81838e-05	99	69
32	28526.1	3.51153e-05	2.84008e-05	99	75
33	28526.1	3.51153e-05	2.86113e-05	99	86
34	28493.4	3.51557e-05	2.88985e-05	99	97
35	27648	3.63194e-05	2.85081e-05	231	111
36	27648	3.63194e-05	2.87919e-05	231	123
37	27648	3.63194e-05	2.95905e-05	231	132
38	12949.8	7.80253e-05	2.93842e-05	269	135
39	12949.8	7.80253e-05	3.026e-05	269	138
40	12891.3	7.84263e-05	3.08074e-05	283	151
41	9264.92	0.00011006	3.09101e-05	360	170
42	9118.28	0.000111866	3.2137e-05	360	183
43	9118.28	0.000111866	3.41719e-05	360	215
44	9118.28	0.000111866	3.7843e-05	360	253
45	9118.28	0.000111866	4.34836e-05	360	297
46	8837.44	0.000117891	4.7318e-05	712	346
47	8765.38	0.000116559	5.1645e-05	374	375
48	8765.38	0.000116559	5.38296e-05	374	410
49	8636.05	0.000118343	5.66793e-05	374	443
50	8014.36	0.000133692	5.55899e-05	1071	487
51	8011.05	0.000133752	5.90126e-05	1071	533
52	8011.05	0.000133752	5.9308e-05	1071	592
53	8011.05	0.000133752	6.15374e-05	1071	659
54	8011.05	0.000133752	6.31758e-05	1071	717
55	8011.05	0.000133752	6.47768e-05	1071	768
56	7966.54	0.000134553	6.35765e-05	1071	807
57	7950.57	0.000134842	6.43218e-05	1071	861
58	7678.6	0.000139976	6.62734e-05	1071	912
59	7678.6	0.000139976	6.60466e-05	1071	968
60	7623.63	0.000141061	6.95825e-05	1071	980
61	7623.63	0.000141061	6.81231e-05	1071	1019
62	7623.63	0.000141061	6.86852e-05	1071	1045
63	7623.63	0.000141061	6.83636e-05	1071	1086
64	7485.65	0.000143861	6.91228e-05	1071	1119
65	7485.65	0.000143861	6.93414e-05	1071	1153
66	7485.65	0.000143861	6.74637e-05	1071	1227
67	7485.65	0.000143861	6.8525e-05	1071	1311
68	7334.86	0.000147051	6.90487e-05	1071	1412
69	7334.86	0.000147051	7.00664e-05	1071	1466
70	7312.06	0.000174992	7.05568e-05	3197	1522
71	7190.51	0.00015024	7.20479e-05	1071	1508
72	7190.51	0.00015024	7.57422e-05	1071	1479
73	6978.8	0.000155176	7.53174e-05	1071	1476
74	6978.8	0.000155176	7.28945e-05	1071	1478
75	6978.8	0.000155176	7.26993e-05	1071	1541
76	6978.8	0.000155176	7.38386e-05	1071	1577
77	6630.99	0.000164029	7.20453e-05	1071	1548
78	6267.16	0.000174439	7.18114e-05	1071	1499
79	6267.16	0.000174439	7.31898e-05	1071	1463
80	6267.16	0.000174439	7.34704e-05	1071	1498
81	6254.8	0.000174816	6.87732e-05	1071	1446
82	6055.81	0.000181116	7.1966e-05	1071	1393
83	6055.81	0.000181116	7.60827e-05	1071	1459
84	6055.81	0.000181116	7.87375e-05	1071	1457
85	6055.81	0.000181116	7.87374e-05	1071	1485
86	6055.81	0.000181116	7.80114e-05	1071	1449
87	6055.81	0.000181116	7.81783e-05	1071	1396
88	6053.64	0.000181188	7.68962e-05	1071	1401
89	6053.64	0.000181188	7.96344e-05	1071	1402
90	6053.64	0.000181188	7.62836e-05	1071	1392
91	6053.64	0.000181188	7.96052e-05	1071	1372
92	6053.64	0.000181188	7.792e-05	1071	1341
93	6053.64	0.000181188	7.48559e-05	1071	1366
94	6053.64	0.000181188	7.96538e-05	1071	1387
95	6034.63	0.000181814	7.6019e-05	1071	1362
96	6034.63	0.000181814	7.6359e-05	1071	1314
97	6034.63	0.000181814	7.81717e-05	1071	1339
98	6034.63	0.000181814	7.71886e-05	1071	1310
99	6034.63	0.000181814	7.7434e-05	1071	1281
100	6034.63	0.000181814	7.6724e-05	1071	1299
101	6034.63	0.000181814	7.68997e-05	1071	1287
102	6034.63	0.000181814	7.69783e-05	1071	1307
103	6034.63	0.000181814	7.69623e-05	1071	1358
104	6034.63	0.000181814	7.84221e-05	1071	1340
105	5867.69	0.000187505	7.87026e-05	1071	1302
106	5867.69	0.000187505	8.10554e-05	1071	1321
107	5867.69	0.000187505	7.72443e-05	1071	1303
108	5867.69	0.000187505	7.89977e-05	1071	1379
109	5867.69	0.000187505	7.79797e-05	1071	1332
110	5867.69	0.000187505	7.77422e-05	1071	1306
111	5867.69	0.000187505	7.74469e-05	1071	1331
112	5867.69	0.000187505	7.55602e-05	1071	1415
113	5867.69	0.000187505	7.94353e-05	1071	1382
114	5867.69	0.000187505	7.86331e-05	1071	1358
115	5867.69	0.000187505	8.00056e-05	1071	1363
116	5867.69	0.000187505	8.23033e-05	1071	1302
